ai_id,race,age,gender,marital_status,sms_treat,turnout2017,support_smith,environment_thermometer
"eca6dbed6ad12260131dbebf87a4d529","white",28,"female","separated","Treatment",0,1,9
"eeeb048d10a676ca3121c53215928db8","white",40,"male","married","Control",0,0,5
"83d52e8d4d1110923fa10e0c4f5d6393","black",35,"male","married","Treatment",1,0,2
"0d81f3358bdcb1484cbf2f0e3c5c9805","black",45,"female","married","Treatment",1,1,6
"ec133ff35f90cea4d6a46a69ce943472","white",50,"male","unmarried","Control",0,1,4
"9f59eebe0bdc4cb6f9b2847e784a1bc4","black",26,"male","unmarried","Treatment",1,1,7
"6690831c5370991fd2aaf35b12e413c8","white",32,"male","married","Treatment",1,0,5
"2f925cf2d5a0e4c5e50bdb4e9002a739","white",55,"female","unmarried","Treatment",0,1,5
"34c27dc2c7dfb4cfaeffdc12032fd7b0","black",28,"male","unmarried","Treatment",0,0,3
"91a4ee764feb46a7a4184b31ba4c0c5a","white",24,"female","unmarried","Treatment",1,1,4
"0c047c3b33fdc936d6377f36a7fa584a","white",54,"female","married","Treatment",0,1,7
"d718beac780fb18fe1d05e2289494b86","white",21,"female","married","Control",0,0,5
"319f291f21e2e7b59cb7246070e177cb","black",20,"male","unmarried","Treatment",0,0,10
"d8916335f5be71c7fd21b07aa52b8e7a","white",62,"female","married","Treatment",0,1,6
"6ce8928f5ee702a21ee071483f4cb67f","white",37,"female","married","Control",0,0,5
"922c7b2ae8b7130346c05d42ae89ddd0","white",33,"male","married","Treatment",0,1,7
"79bbd2980146a06007ba4b6ecbc0a2e5","white",48,"male","married","Control",0,0,5
"eddec5180cecacfd6259f278f26ae0e2","white",31,"female","married","Control",0,1,9
"19dcbd39f4f8784beca4523bfd7541bb","white",28,"female","married","Treatment",1,0,10
"2e0ceaa48ca0d037614f59b49226d061","white",24,"male","unmarried","Treatment",1,0,4
"be9ff04f293f79ff5239532ecf689045","white",34,"male","married","Control",1,0,5
"0f84955b861e25e7fca83b0591e489da","white",33,"male","married","Treatment",1,1,8
"1085fa79a38c3bbd97c1d9b84a3ccde1","black",23,"female","unmarried","Control",0,1,6
"101d40fc6a64a388127dca95a9107f03","white",31,"male","married","Control",0,0,10
"e27b25b9699a8f8d6c8366a1f5d8a1aa","native_american",30,"male","separated","Treatment",0,1,8
"9b76e1c2c5d691e6e9c3c8fbd221bf7b","white",47,"male","separated","Treatment",0,0,5
"d037b0df98b1917605d0a793b3540ef4","black",20,"female","unmarried","Control",1,1,7
"d834e16d2afe0ada95c8d96f45be623e","asian",38,"female","married","Control",0,1,7
"e4e7a4d35bb91934ed63ad1dbbde6c3b","white",20,"female","unmarried","Control",0,1,7
"d5975409c4b995c794080aae10109243","white",50,"male","married","Control",0,1,8
"a2fa9dcd0dd6698af3a22a9090236386","black",34,"female","separated","Control",1,1,7
"c55c6c321abe0ace359b5db899640b55","white",39,"male","married","Control",0,0,5
"6f3f7240f9ff90c48bf92794ec1dc3f5","white",37,"female","separated","Control",0,1,7
"38dd66d2c2c8a24769f6061d7f21ca81","white",21,"male","unmarried","Control",1,1,10
"5d447be6e72bc598f851b62edecc19d6","white",39,"male","married","Treatment",0,0,2
"0ae9f948dc0b1e82255ec9d8c631ba5e","black",28,"male","married","Control",0,0,7
"42a8b8c505f44ded929bff9cc04faf84","hispanic",28,"male","married","Control",1,1,9
"b488f1180cff76e1688bdc990e911f38","white",20,"female","unmarried","Control",0,0,1
"b0a1ecc1b0d62ff979937bd28b6094a7","white",53,"female","separated","Control",1,1,4
"502976b19b94b26d84e15910d38a3bb4","hispanic",42,"male","married","Control",0,1,3
"0b3acdd6794f75382feeca484b1bdd8c","asian",49,"female","married","Treatment",1,0,5
"80128e4b00f893fbf89656562735d8b2","white",29,"female","unmarried","Control",0,0,9
"76714ee97f1f0a93e211bcaf908a390d","white",48,"female","separated","Treatment",0,0,10
"8dab43efc435ca62d73518e7150648cd","white",38,"male","separated","Treatment",1,1,9
"d1aeeab23ef1ca8ee823f38b5415cadd","white",39,"male","married","Control",1,1,4
"cdc7c6b04b1b9dada9235a2dffd2b5b3","white",42,"male","married","Control",0,1,6
"3bdd8f1c42d61ba9084db5e122dcbab7","white",35,"male","married","Control",0,1,5
"c52f4cf7e150a957e22de40b30fcbef3","white",20,"male","unmarried","Treatment",1,0,9
"5cd0f81d74a0310a439410e66bd14b70","native_american",30,"female","separated","Control",0,0,4
"0cd50206a3b6f9b2bb0a0f79e5258514","black",41,"male","separated","Control",0,1,6
"3d72f468e64bc1f8b4e02daeba537e4e","white",23,"male","unmarried","Treatment",0,1,1
"88de31ca22db9a3b6603dacf52fa62bc","white",25,"male","unmarried","Treatment",0,0,7
"d4ba38f3dd8115b645617beb28cf5edb","native_american",33,"female","separated","Control",0,1,5
"37e46952c5ebab8023ec1a2c6cd41345","white",46,"male","separated","Control",0,0,1
"65881fa37121e6e6210e6fbdd17aa494","black",41,"male","separated","Treatment",0,0,8
"967b1a010241a4726e9af87de787c4f2","black",38,"male","married","Treatment",1,1,6
"8bf8e49f7e2ce22aabf103d3236daa54","white",41,"female","separated","Control",0,1,6
"5657fb870f36710257697b4a24427b3c","white",35,"male","married","Treatment",0,0,6
"40439ada0ad5921892081eec2b1ab544","hispanic",64,"female","married","Treatment",1,0,7
"bb00bb0f23d0fa54c6f4cfcb90767427","hispanic",24,"female","married","Control",0,0,10
"faf9e7343fed3119d61989a2d255a214","white",73,"female","unmarried","Control",0,0,3
"6589d6926516b4e97f63f40fed1807c9","native_american",57,"male","separated","Control",0,1,4
"44c1f1ef3064d0eb45db544e17ff08c9","white",52,"female","married","Treatment",0,0,9
"4dfa08f453e37e909f74574aa7739d25","hispanic",37,"male","married","Treatment",0,1,5
"c060768b14ce3f951483e03f3d75a2af","white",62,"female","married","Control",1,1,8
"36a819a3dbc965a7478959ade4c26427","white",47,"female","separated","Control",0,1,3
"f82118d744146e82b567c9653ea1532c","native_american",46,"male","married","Control",0,1,5
"7dafa9dd77736b4ccd70925ad153d9be","white",23,"female","unmarried","Treatment",1,0,4
"a064c9ca72cc257357c4f60c2f59695f","white",36,"female","separated","Treatment",1,0,4
"4462ee5b70abf9245724b2836e34276f","black",25,"female","unmarried","Control",1,1,4
"e44ada875c01517e2234d23642263c62","white",49,"female","married","Control",1,1,7
"122054ce4d52962be64d02cc08463f3c","white",62,"male","married","Treatment",0,0,9
"4bc5bca096912f4067ed1f760e384a14","white",36,"female","married","Control",0,1,7
"a69e4a223235535a1536d1a6b88ea79e","white",40,"male","married","Control",0,0,9
"d0048561d9640090609b78eb0e68e0b9","white",23,"female","unmarried","Treatment",1,1,6
"24d6e283b6b3978cf3cc86bc11b1baad","white",43,"male","married","Treatment",0,1,5
"1bfd61b13748ac8c0474856581b183d9","hispanic",44,"female","separated","Control",0,0,5
"6adf999eb4da243436d805d1d709a577","black",45,"female","separated","Treatment",0,1,10
"e5921ea137a12f55a37a81a77ec22424","white",25,"female","unmarried","Treatment",1,1,10
"9106b8a883a06b0d946cc7ca6bcc7981","white",30,"male","separated","Treatment",0,0,10
"1df26a9988280aad08f95379bdee42b8","asian",40,"female","separated","Treatment",0,1,6
"2c0e9fd45dde498f2ae977eba18709b3","white",25,"female","unmarried","Control",1,1,3
"28f5331c8a76a8147182dbe210dcd07c","white",40,"male","unmarried","Treatment",1,1,10
"4fd3b4abac9c189ea6298aced777850d","white",42,"female","married","Control",0,0,8
"68557abfd5053eb6c3c39126258f8480","white",64,"male","married","Treatment",1,0,7
"49f43b94e183a4b031320660c161f0c3","hispanic",33,"female","married","Treatment",1,1,1
"606262ff7a60054dcc53a5c6af26a221","white",20,"male","unmarried","Treatment",0,1,2
"af99c71ee1ac33cdb5e792872c5e3a05","white",24,"female","married","Control",0,0,4
"b31f7ef8fb684cdfb7a5e1e28e379a66","white",35,"male","separated","Control",1,0,4
"2601253d9872b4b1b4095426eeb678fe","white",44,"male","married","Treatment",0,0,8
"197368eedea79ac5a74447d3cc2b24f4","asian",74,"female","separated","Control",1,0,5
"9d7f3df10ffa5591b50cad1c077be3c1","white",48,"female","separated","Control",1,1,7
"f7899f151c70936ab051b504044aac2d","black",48,"male","married","Treatment",1,0,4
"d4dbca6a97211fd8e2858dcb6bd23f93","white",78,"female","unmarried","Treatment",0,0,5
"26c500dfb406253f1d9531909837472a","white",28,"male","unmarried","Control",0,0,5
"d200f5e0284686fc962398a3d51a3872","white",23,"male","unmarried","Treatment",0,0,10
"b04978122762c143cc9ccbad8813f32b","white",34,"female","married","Treatment",1,0,5
"8c69f9503cac3de9cc2f06d910fb01b1","white",28,"male","married","Control",0,0,5
"ee252a14995ff782a620b0714b93d1b9","native_american",30,"female","married","Treatment",0,0,9
"7e38b028e3db07caab1d3c95de71d4c3","native_american",30,"male","separated","Control",0,1,7
"cabf34e72a1254bdf06901dcfeca64dd","hispanic",54,"male","separated","Treatment",0,0,10
"c2e660a27fa88616c1cc86995252ef19","white",44,"male","separated","Treatment",0,1,10
"10188a1cd73cb40cfaa42aecdaffe58b","black",61,"female","separated","Treatment",0,1,8
"661cfb23d292a68a5006e734c856493a","white",22,"female","unmarried","Treatment",1,0,7
"dea0c2904e2037b488c0845cc912507d","white",26,"female","unmarried","Treatment",0,1,8
"c5bcae9455b3431286502bd6806f938c","white",53,"male","separated","Treatment",1,0,5
"160b288dc80aa137fab3ea453acc62c3","asian",35,"female","married","Control",0,1,9
"3df487829f9f822ae565cfd31f54c1cd","white",30,"male","separated","Treatment",0,1,7
"70e326f0560625903be979bee81dc701","black",46,"female","married","Treatment",0,0,5
"b70be49456fba2d6dfaf7248edb2f6ed","black",28,"female","unmarried","Control",0,0,4
"2933167e59bebe656f524355f45798a5","black",40,"female","separated","Control",1,0,10
"65641846124b5c264742ecae360ee6b2","black",40,"male","married","Control",0,1,5
"c00aaa02dac93c586850405953625541","white",40,"male","married","Treatment",0,0,5
"3d4afd78f5e94f6cd42d7e00e27b7028","black",35,"female","married","Treatment",1,1,5
"4167cc6335f6abeda6fa26f1ea8c4662","black",30,"female","married","Treatment",0,1,3
"526d0d77dfff0b24277924533073ecbe","white",24,"male","separated","Control",0,1,5
"b8fe127d90a20f9be929ba7a978483d6","white",28,"male","separated","Treatment",1,1,5
"7b6c990265d7d3d65b92bcdfa01bb6cd","white",49,"male","separated","Treatment",0,0,4
"28b1d7822bf3aa0ea82b5c40277c1da0","white",39,"male","married","Treatment",1,1,6
"d6cf967848aeaa9a4ff13ac9e8c5048d","white",51,"male","separated","Control",0,1,5
"ee99838efcc73880a0afbc4999e5e197","white",28,"female","married","Treatment",0,0,9
"c35329f2197e924d6792fd0d19c4bf9e","white",34,"female","married","Treatment",1,1,4
"4020305ce667773e1b5afa898406002b","white",44,"female","separated","Treatment",0,1,6
"149485496f7e2710cc7b0487c5e45401","white",39,"female","separated","Control",1,1,8
"5d9ad0c223f02befec0c8b56f46d183f","white",23,"female","unmarried","Treatment",1,1,2
"ade258bf2674e7f1430d48f896c29dea","white",50,"male","separated","Control",0,0,1
"e4272620b38cae757d325d180a86261f","black",54,"female","married","Control",1,1,2
"d98739bb75323c780a7ce78520296d5f","white",53,"male","married","Control",0,1,8
"77309f66a1c1db798c52c454fecfb2f6","hispanic",50,"male","separated","Control",1,1,9
"db56d11fe286d29b918a86ac60c543c0","hispanic",27,"female","unmarried","Treatment",1,0,7
"92e0e7bcb16fc2fbb812218aa6f189a7","white",54,"male","separated","Control",0,0,7
"b703820abde268adde619cf005bd199b","black",41,"male","separated","Control",0,0,9
"d31f7a3c7e15e34f9607a72c4d24f51e","white",61,"male","married","Treatment",0,0,5
"0b8d6f117f3e8e081f851c292f001d1b","white",66,"male","separated","Control",1,0,5
"45c7214f3efe29cdc302668770518371","native_american",52,"female","married","Treatment",1,0,7
"cb7e9fe53e3f0dd7c80652d1013966f3","white",40,"female","unmarried","Control",0,1,5
"69f51d282d31a8306c8bc79738b49c7a","white",19,"male","unmarried","Treatment",0,1,10
"c33730566baa74960d313055a0caacf7","white",38,"male","separated","Control",1,0,6
"22ccefb34eb18fd06bec20697ad15594","hispanic",55,"female","married","Treatment",0,0,9
"e8f24e8565ee02a7a80017b8f559f429","white",20,"male","unmarried","Treatment",0,1,8
"f955ef91d795e9c0bf56facea86ca5ce","white",34,"male","unmarried","Treatment",1,0,8
"e8e603d2388293c6556cfcbc5a50e811","black",50,"female","married","Control",0,1,4
"0ca4bdb48bfcd228a37baf8bae47d5ef","asian",44,"male","married","Control",0,0,5
"ee1ed82e0d7f258beecdbe83631c09ee","black",41,"male","married","Control",1,1,5
"682fdc200b8add75ad70ad934de7d1b2","black",21,"female","married","Treatment",0,1,6
"0b1daff1f6dfe7abf6bb236e1b2dca3b","white",19,"male","unmarried","Control",0,1,8
"a61d370a49520b97497ae290147e340f","white",22,"male","unmarried","Control",1,1,4
"2a95baa166a548f3ca88d951c4f107d2","white",35,"female","married","Treatment",0,1,6
"30ea450f243ed2ee59b3d854e78267ac","white",21,"female","unmarried","Treatment",0,1,7
"6ca3dbee9014042af3042b40dad32b28","white",59,"female","separated","Control",0,0,6
"45080146aa08d08f34c36d25c7a9a25c","hispanic",23,"male","unmarried","Treatment",0,1,9
"2822806083f3ff7840c0c4f05a9a470f","black",45,"male","separated","Treatment",0,1,6
"cb7a5760631a4c5e58216c5e33c9aae0","white",20,"female","unmarried","Treatment",1,1,6
"39758133e31760e2bd4207c3bb7b9282","white",32,"male","separated","Treatment",0,0,6
"2f02dcc627ee3f614a11b3ebc1a3497b","white",41,"male","separated","Treatment",1,0,4
"27a9da458abeefb17e510ccab48890af","white",51,"female","married","Treatment",1,0,4
"14e2eba3e1fcdb6c1526d52ff6ddce52","hispanic",35,"female","married","Treatment",0,0,7
"c2ada2564b9043dbf53b8082a152a561","white",34,"female","married","Control",0,1,4
"599d16f0e574c655539a89a7ca2825be","asian",45,"male","married","Treatment",0,0,10
"c02482d32af8766f56625f1ba2e3690f","white",37,"male","separated","Control",0,1,8
"a4deb248f35e71a40f3d4837ca21a3b9","white",27,"female","married","Treatment",0,0,2
"470468e132f2a1062eae93532dcb8c76","white",22,"male","unmarried","Treatment",1,0,5
"1f881bdab57b74b1a3492cc268abdbb0","white",46,"male","separated","Control",0,1,2
"04c74c17b599e8cde1d6bc91de95daa5","white",29,"male","unmarried","Treatment",1,0,6
"a1268edc3ef398ab28ef6db70fd3b12f","black",50,"male","married","Control",1,1,4
"cefdcf3929ff5d9a913fdafb9cc07577","white",32,"male","separated","Treatment",0,0,4
"df04f0c5c9566fe4bb7bb46d7c3afb5d","white",21,"male","married","Treatment",0,0,8
"c6da7e2a09c10aca687cb76667fdc34c","white",55,"female","married","Control",0,1,6
"6c8e8cc2ff9186db1e4b2ac1f424cf56","native_american",53,"female","married","Control",0,1,2
"abed3cdd25fe8cca799e715822541ec0","white",47,"female","married","Treatment",1,1,7
"42a7571fd7a7fd5e81ba049e520c3dcc","hispanic",22,"female","unmarried","Control",0,0,6
"11a08431fc05319198266961a57c0bff","white",49,"female","separated","Treatment",1,1,5
"817679540b86c2a8c6a49767f4c284ee","black",40,"male","married","Control",0,1,4
"f33a1a1c11e61330c6e82d43d82103f7","white",51,"female","married","Control",1,1,3
"61abb7802921af8b15c753c7cebd2dfa","white",42,"female","married","Treatment",1,0,4
"acbb76649274ea60ca761b731327f51f","hispanic",54,"male","married","Control",0,1,2
"f998854e61c45fc363d99885bdb811e6","white",52,"male","separated","Treatment",1,0,9
"3ddda332fcba8e9bd62227423e4ccdf5","black",34,"male","separated","Control",1,0,8
"bb1b80ef13036b1c0a083ba539c110b1","white",34,"male","married","Control",1,1,6
"7d3e9b10c189994c61129c577d1d5a5a","asian",43,"female","married","Treatment",0,1,6
"cdda57e6cef81c97b5089132f08b6b97","black",77,"male","married","Treatment",1,1,6
"f0f537fe5d90a4c402d97faaf0685f80","white",35,"male","married","Control",1,1,5
"5b6aaccd020ac7529edf0d0b61ca022e","native_american",44,"male","separated","Control",0,1,7
"a8b5371fcbd805b67430eb99156b3778","white",25,"female","unmarried","Treatment",0,0,10
"2400a8300816c8441313dccaa93c7e49","white",25,"male","unmarried","Treatment",1,1,10
"c97fbd6ce306c8556d553832ea6643ee","white",41,"male","married","Control",1,0,3
"c852b32c09c73ab555a904a4d0cd268c","white",38,"male","married","Control",0,1,2
"85449c20d4151ca9940ca2c28ff80f2c","white",25,"male","unmarried","Treatment",1,0,7
"5774c2530c6eb07fce326b46826488da","white",42,"male","married","Control",0,0,7
"620b0a1f415a69c22c8f3e7628d89a3c","black",35,"male","separated","Control",0,1,10
"933b47bd5c18404d5e5b1c35cdd5807f","white",28,"female","unmarried","Treatment",0,1,4
"88c1163df75af0ced8a6a94c55b35f13","white",34,"female","married","Treatment",1,0,9
"a153617e7f0be4c79846573935158cb6","white",25,"female","unmarried","Treatment",0,1,6
"d72536830bc9f88f28248749d1e11b9f","white",21,"male","unmarried","Control",0,1,5
"358ea78912ebc5a94e9697fd0ac03d89","native_american",37,"female","married","Control",0,1,4
"ca59fbe90583634e231fbc4c14f1e147","black",30,"male","married","Treatment",0,1,6
"ddd0368bcfe1277d2bbfd2f4fa7e5f13","native_american",42,"female","married","Treatment",1,1,7
"d5f9c0ef099ce27e940c54c71a87cb1b","white",19,"female","unmarried","Treatment",1,0,6
"d2058440b4516bf306ec6a567f0bf393","white",22,"male","married","Control",0,1,5
"ee0bbc3068bbcb8854a46a11a62e30d6","white",31,"male","separated","Control",1,1,2
"820993007b5ac2c8bfdf6e1481198d19","black",27,"female","separated","Control",0,0,6
"65dcccfa914040e6bb77aff93536a7e3","white",48,"female","separated","Treatment",0,1,5
"794856bfdcafd8a150493fdf7e1c9e5a","white",35,"female","married","Control",1,0,9
"b8b32c93955e442d6b33ae2d31272ce3","white",28,"female","separated","Treatment",0,1,7
"a7aa35a3a92cc0b9d704f63d065f4ec0","white",52,"male","married","Control",0,1,5
"ba1d48a8d00ac37690e90fba47bf6c3d","native_american",31,"male","married","Treatment",0,1,7
"d13c21a055c99fe8073ebaa5b18ee2de","white",26,"female","separated","Treatment",1,1,5
"245df177856df373527dfe08ca6a3dbf","asian",62,"male","married","Treatment",0,1,6
"36bd527f06d396b93e1306e8d6fe3f99","asian",39,"female","married","Control",0,0,6
"10158830ced48a999d42c2db7af4bf11","white",43,"female","married","Treatment",1,1,10
"d38c9ff3c4f333451ed86e87f50cade1","black",44,"male","separated","Treatment",1,1,5
"ce3cb57c7ed073abb2f551cf175a838e","hispanic",39,"female","married","Control",0,0,4
"94e395ec1fc4a83bcc0ce16ae9dbee7c","white",27,"female","unmarried","Treatment",0,1,7
"54ca177db88b74523d001ca4a975b801","white",43,"female","separated","Control",0,1,2
"571e27f5902515273927b32a743ca1d8","white",58,"female","married","Treatment",1,0,7
"b05cb4ec7ad24155628ae158de5a00bc","white",33,"male","married","Control",1,0,9
"7ec034352efe6229a3d42fe4b7377dcd","black",62,"female","separated","Treatment",1,0,9
"9ed572722f731ffeb61f985c735941b8","white",40,"male","separated","Control",0,1,5
"ef245a0ffa6d01c431404ffa0c579244","white",42,"female","separated","Control",1,1,10
"ca1b10a49f9fd3b6382876e408f7b9f7","black",21,"female","unmarried","Control",1,0,7
"79cdfb856f68a4bdd1ddca5f9cc42cf7","black",55,"male","married","Control",0,1,5
"20f2a949bcf5bc0a659a5d92a48c1180","white",27,"male","separated","Treatment",1,0,8
"9fab0edfa6916e86c75cb792d6b16556","white",42,"female","married","Control",1,1,4
"e196ba881dbfb5e6d588cfc4c67f5302","black",22,"male","married","Control",0,1,2
"b5549ca5362c38102900ff0720f1b7c8","white",78,"female","married","Control",0,1,9
"79859c145b259437a47edb582f3c40d8","white",49,"male","married","Treatment",0,1,6
"6b783b88dc7f1e413cf24ecf7c7b2829","asian",28,"female","unmarried","Treatment",1,1,7
"2784d21d4079a01132d8ca685ee4cf0d","black",27,"female","unmarried","Control",0,1,6
"aa69f1977a7d0f49cbb2610f02623c5c","black",23,"female","unmarried","Control",0,1,9
"f452828a66d4ba63dd84ce7ebe13ec59","black",54,"female","married","Control",0,0,7
"7617bad7160e5f1fb259b8b8f3cbd1cf","white",55,"male","married","Treatment",0,0,4
"1c12b8a661ff8517fb5f88c78cb4ae64","white",54,"male","married","Control",1,0,2
"e755a83296d49c2a4d7ad4e042a59fca","white",58,"male","married","Treatment",0,1,7
"026b0075d817adda901bbfc2c081acd2","white",25,"male","unmarried","Control",0,1,9
"6a9071dcc6157c3f572b6d5f9fde5568","white",50,"male","unmarried","Control",0,0,6
"0b59b0e12ceb17cfbc1959fb8923a225","native_american",18,"female","unmarried","Treatment",0,1,1
"8395663280ea7dd279c3c7cfc9c50ec6","native_american",60,"male","unmarried","Treatment",0,1,9
"485a7e6b1a3b32d98eb76152bb78fdd8","white",19,"female","unmarried","Control",0,1,9
"df23164441717b52fdb3f20bbb0f71ff","white",24,"male","married","Treatment",0,1,5
"c95caaf2cfda7fc66a75158903dd1d16","white",35,"male","married","Treatment",1,1,9
"54da6ef2e2f8d1d4de648b6016460e4c","white",20,"male","unmarried","Control",0,0,6
"e43335b2836cd138a79f87bca2640935","white",35,"female","separated","Treatment",0,1,7
"dfec69383f49751025210899e0f465f7","white",26,"female","married","Treatment",0,0,10
"79dc73887d15adbd81edfe6148e9ee50","white",20,"male","unmarried","Control",1,0,5
"6cbebcf4580672e6ae6b91893446d69d","black",44,"male","separated","Control",1,1,3
"d9873f2b39a340b714c812312a66da9e","white",34,"female","separated","Control",0,1,2
"29699b0f9452bb502a6a52b84c732cbc","native_american",33,"male","married","Treatment",0,1,7
"f3384aebaf666f111dad5cae36eb3514","hispanic",21,"male","unmarried","Control",0,1,6
"1a69d98bef34eb0dcefdf7e87f940f6d","white",49,"male","married","Control",0,0,7
"f6e5a3d1b84c5768fa2eebf4aba2e60b","black",20,"male","unmarried","Control",0,0,5
"ba283921df0e511a829c13027d4a22b9","black",35,"female","married","Control",0,1,8
"f310515eb0fe8c0eb34f28340000ec79","white",80,"male","married","Treatment",1,1,6
"7e94aa41ccab8b0b87980f3848842a2a","hispanic",31,"male","separated","Control",0,1,5
"4084252fbe52f92fab8385c9346defe0","white",23,"female","unmarried","Control",1,1,8
"8bdafc84313a22cffdc310f552c2c729","white",20,"male","unmarried","Control",1,0,6
"c6b817e13eff94a1e295670df6d7afab","white",62,"female","married","Control",0,1,4
"2b9b1d26fae06daede3f13eeabc8c9d1","black",30,"female","unmarried","Treatment",1,1,3
"6a090495d98eab1bfbae26c684293700","white",21,"male","unmarried","Control",0,1,7
"4c67c0c9bcd94b69a966cbf32c469a56","white",25,"male","married","Treatment",0,0,9
"2ac3065f1365b1b193adaf4362b552a4","white",47,"female","married","Control",1,1,6
"8cb64ea84d9ff69182ef0c8b4e91a635","white",54,"male","married","Treatment",0,0,4
"1b583edd01f994978783ae4212999e32","white",55,"female","married","Treatment",1,1,4
"661f2b59dd50b6d6986f4d02eefee473","white",31,"male","married","Control",0,0,6
"5a3d8be4d71e0175fb3d09147a887e1b","white",58,"female","married","Treatment",0,0,9
"336eda8011355ba74f9d407197bd8eee","white",34,"female","married","Control",0,1,4
"9f48af403fbf6188adeb2abefb952200","white",38,"female","married","Control",0,1,6
"06cf67625ab2977944836b846cdd3ef4","white",48,"male","married","Treatment",1,0,6
"a0b59fb2530d3d3e0705f5ba943d4716","white",59,"female","married","Control",0,1,3
"3d78816be171a87fcd6a9b38540987e8","white",29,"female","unmarried","Treatment",0,0,10
"19944d28a87f8739e68f1ccae542c3ae","black",48,"male","married","Treatment",0,1,6
"0303b20ae87a4e7e10cd7935f43e8c34","white",45,"female","married","Control",0,1,5
"59279fedcc2f600c3ddde6e5431847ad","white",34,"male","married","Treatment",1,0,8
"985090a2316245a7aa4f19174598d048","white",52,"male","married","Control",0,0,4
"704833504e25ca61c8c8268b09f9b801","black",24,"male","unmarried","Treatment",0,1,4
"a270eccf696a7490a0807f791830d3b4","black",39,"male","separated","Treatment",1,1,4
"b8e3b67a9d8c467b2b31b87e73866b10","black",28,"female","married","Treatment",1,1,7
"54c449f3a682f84d69e80ac07840d75b","white",67,"female","separated","Treatment",0,1,1
"b47b5d2c304bce960a050490a382038c","white",42,"male","married","Control",0,0,5
"8704b7fb5a475a875362a0d9a1478607","white",38,"female","married","Control",1,1,5
"b8180f96c0a07469291b7ab9afd00c95","white",22,"female","unmarried","Treatment",0,1,10
"9647a414b43305ae22a86285b2de024e","white",55,"male","married","Treatment",1,0,7
"aa580e707c8e444f543c892f7d1e4b1e","white",42,"female","married","Control",0,1,7
"bc15898d8d691047a9222de6395bcbfb","black",19,"female","unmarried","Treatment",0,1,4
"92e3002db5a40250d4ff58fab306e628","hispanic",80,"female","unmarried","Treatment",0,1,4
"47d70b21d2370660e1780185ffa79496","white",28,"male","married","Control",0,1,10
"884fe1bf77c1d657c7ee0e0748a05a15","black",54,"male","married","Treatment",1,1,6
"5708270f20533ac89109e9104deb6bf6","white",25,"male","unmarried","Treatment",0,0,4
"736ac200c922b148a2de4bd647fdee14","white",25,"female","separated","Control",0,0,9
"7cbad632db3a941c60624404a2175f0a","black",25,"female","unmarried","Treatment",0,0,5
"94da96e24340907562bcfc0aa45f4b58","white",25,"male","unmarried","Control",0,1,9
"b592f1b8d2be9207b643d86bb59251b8","white",68,"male","married","Treatment",0,0,9
"b56fdbe8b22f2d3a50a07d3c2ca78a0a","white",61,"female","married","Treatment",0,1,6
"c36d264a3d626dc9ec6ba8f14520afbe","native_american",47,"female","unmarried","Control",0,1,4
"588a7cef58b3f7c173abfca73bbe5acb","white",53,"male","married","Control",1,1,4
"99f47a39ffed4b048556a3f2b36debd4","white",40,"female","separated","Control",0,0,10
"ad849b6d1a1c81f23bac8f7e07b60642","asian",22,"female","unmarried","Treatment",0,1,6
"063b72934ba524c5a736241445f59624","white",58,"male","separated","Control",0,0,5
"88f55194481d8c6a9afc680bd8715063","white",27,"male","unmarried","Treatment",1,0,7
"bfab39ae8824405981efc78b6459a578","black",44,"female","married","Treatment",1,1,4
"c3199fa3648817b60407aff00b1fc7b8","white",32,"female","separated","Control",1,1,9
"2d96e21694a39ff7c0ed3eadde4c6950","white",28,"female","unmarried","Control",1,1,4
"aee7783a11f3d022148597e6efd19218","black",26,"male","unmarried","Control",1,1,9
"913950758ec9405eb5e7480f840a3268","black",24,"female","unmarried","Treatment",0,1,7
"897f0426cf7570ca57f4bc5e07f50f47","black",33,"female","married","Treatment",0,1,6
"2a0c421c2a519b286060f4900eb0f176","black",37,"female","married","Control",1,1,5
"9012a27c43a717aed75a84d27025184a","white",39,"male","married","Treatment",1,0,5
"d3b129bf963c906c3e58ae4a025e9316","black",64,"female","separated","Treatment",0,1,6
"0c74c929838082154f78f2ab97428f76","white",27,"female","unmarried","Treatment",0,1,8
"aed6ca33fca6d39be4931431cf3aee23","white",54,"male","married","Control",1,0,6
"44e42b6b698c85857002caf276207006","native_american",37,"female","separated","Control",0,1,6
"ffddefa1e407ae93604a4ae3a796dce2","hispanic",49,"female","separated","Control",1,1,8
"40a5749a751a1342d1aed80e27d5f54d","black",39,"male","married","Treatment",0,1,7
"077feac1b801ab05ac4fdda53d6e471f","native_american",27,"female","unmarried","Treatment",0,1,1
"2e2d2c5e63d05546a81a334a4508c5df","hispanic",44,"female","married","Treatment",1,1,9
"2ebe818d8149ff2ff9a11dea1ebf3f68","white",49,"female","unmarried","Treatment",0,1,10
"eb837ed6af1740aa4bd8671152078e50","white",36,"female","married","Treatment",0,1,1
"b1015d0309b3e3ca01e02f8cee004222","white",34,"female","married","Control",0,0,3
"efb35d3bc66e3a8523ab1d3c3d96c95b","native_american",44,"female","separated","Treatment",0,0,9
"5b85f3914d5368d73a1faf5d02ae88e1","black",53,"male","married","Treatment",1,1,10
